camera,filename,config,det_source,flat_geom,radius,eccentricity,m_in,m_out,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
v,sphere0925v_crop.png,ContourDistMap 20% of radius,contour,distmap,91,0.9556806002316994,18,18,fixed_kernel,12.036242339565215,12.0,0.9333432684400225,12.98798898812094,7.907340361760319,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,2.0,1.7418787350874902,0.9827809889543065,2.2762775132157773,13.813875660788867,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,4.0,3.8773884932709533,0.9827809889543065,4.74834250108332,18.708562527082996,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,6.0,5.918964565508903,0.9827809889543065,6.95541784801827,15.923630800304494,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,8.0,7.939404355979735,0.9827809889543065,8.93597121404704,11.699640175588,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,10.0,9.951589899495959,0.9827809889543065,10.849446164897627,8.494461648976266,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,quadrature,12.0,11.959688186894757,0.9827809889543065,12.778593582820417,6.488279856836805,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,2.2284206228290935,2.0,0.9827809889543065,2.558691901741562,14.820867996328817,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,4.118963276390068,4.0,0.9827809889543065,4.890004331344021,18.7192990860969,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,6.079955466304832,6.0,0.9827809889543065,7.036977211161499,15.740604518577321,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,8.06014010251993,8.0,0.9827809889543065,8.993661024028945,11.581944105626125,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,10.04817687305762,10.0,0.9827809889543065,10.89552837964072,8.432888048130597,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap 14% min 10px,contour,distmap,91,0.9556806002316994,12,12,fixed_kernel,12.040176845555468,12.0,0.9827809889543065,12.817594860318756,6.4568654159782195,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,2.0,1.7418743471749019,0.982788766039788,2.2762687526153833,13.813437630769165,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,4.0,3.87738652204626,0.982788766039788,4.746502500907017,18.66256252267542,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,6.0,5.918963274201487,0.982788766039788,6.950270084367398,15.837834739456634,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,8.0,7.939403393287558,0.982788766039788,8.929000333142852,11.612504164285653,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,10.0,9.951589131457649,0.982788766039788,10.841829390135567,8.418293901355671,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,quadrature,12.0,11.959687547814365,0.982788766039788,12.770863794457561,6.423864953813012,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,2.228424052700475,2.0,0.982788766039788,2.5586742262602824,14.819898087152655,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,4.118965132002699,4.0,0.982788766039788,4.887943513913431,18.669213194743506,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,6.079956723419502,6.0,0.982788766039788,7.031733554412528,15.654335619312201,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,8.060141050791481,8.0,0.982788766039788,8.986660142449637,11.49507292514657,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,10.048177633713191,10.0,0.982788766039788,10.887904684541768,8.357008419229798,0.0,0.0
v,sphere0925v_crop.png,ContourDistMap In8% Out14%,contour,distmap,91,0.9556806002316994,7,12,fixed_kernel,12.040177480363567,12.0,0.982788766039788,12.809867205397325,6.39267756882364,0.0,0.0
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,2.0,1.7990881031442119,0.8736601153337386,1.9094287187224537,-4.528564063877316,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,4.0,3.903423882039336,0.8736601153337386,3.822775176060583,-4.430620598485424,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,6.0,5.936052392194247,0.8736601153337386,5.749284174650783,-4.178597089153617,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,8.0,7.952151784446461,0.8736601153337386,7.624879986558979,-4.6890001680127575,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,10.0,9.961762795955094,0.8736601153337386,9.266861213747596,-7.331387862524039,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,quadrature,12.0,11.968154327333645,0.8736601153337386,10.863200968699083,-9.473325260840978,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,2.182494443778715,2.0,0.8736601153337386,2.087425653546327,-4.355969404796662,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,4.0942987185994335,4.0,0.8736601153337386,3.9139901999680062,-4.403892608331879,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,6.063273208187551,6.0,0.8736601153337386,5.811557773460105,-4.1514776933940825,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,8.047563730541372,8.0,0.8736601153337386,7.668467800838631,-4.7106918614888516,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,10.038091551541307,10.0,0.8736601153337386,9.299142464403056,-7.361449966301491,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,Raw (no flattening),circle,none,110,0.9730289094488749,0,0,fixed_kernel,12.031761383817623,12.0,0.8736601153337386,10.887483201518307,-9.51047935374065,0.041097041219472885,0.9450980424880981
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,2.0,1.6281898624600375,1.161463633430838,2.436289057763183,21.814452888159153,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,4.0,3.827662763125513,1.161463633430838,5.289760713111092,32.244017827777306,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,6.0,5.886510190955048,1.161463633430838,7.472143497419088,24.535724956984804,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,8.0,7.9152386084196875,1.161463633430838,9.423237825902255,17.79047282377819,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,10.0,9.93232108966568,1.161463633430838,11.323790835050122,13.23790835050122,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,quadrature,12.0,11.943659499006895,1.161463633430838,13.242538478396984,10.354487319974867,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,2.312790040574882,2.0,1.161463633430838,2.908304179790091,25.748733294751844,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,4.165212812304116,4.0,1.161463633430838,5.493071374900875,31.879729138310545,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,6.111382639941829,6.0,1.161463633430838,7.581979679571258,24.063246016018187,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,8.083872696411193,8.0,1.161463633430838,9.504866686464595,17.578134186653475,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,10.067223935712484,10.0,1.161463633430838,11.387027696619105,13.109907650159126,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,109,0.9730289094488749,10,10,fixed_kernel,12.056077213247365,12.0,1.161463633430838,13.296605229655494,10.289648900431908,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,2.0,1.6727241359661553,1.0963548535744616,2.317781524101666,15.889076205083308,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,4.0,3.846817650349925,1.0963548535744616,4.900502915283019,22.512572882075467,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,6.0,5.898983474722041,1.0963548535744616,7.454321313992454,24.23868856654089,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,8.0,7.924519293625559,1.0963548535744616,9.660653140223996,20.75816425279995,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,10.0,9.939718609449853,1.0963548535744616,11.72074503303794,17.207450330379395,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,quadrature,12.0,11.949811966514106,1.0963548535744616,13.719000790232347,14.325006585269554,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,2.2807880140329306,2.0,1.0963548535744616,2.66930612087582,17.03438041819173,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,4.147528657520799,4.0,1.0963548535744616,5.100071850274748,22.966524680346282,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,6.099343732317132,6.0,1.0963548535744616,7.561568899508341,23.973483564201622,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,8.074775164978668,8.0,1.0963548535744616,9.739496361642031,20.616316400776974,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,10.059920176868019,10.0,1.0963548535744616,11.782023318864749,17.118457320929522,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,12.049979002676986,12.0,1.0963548535744616,13.767424869933159,14.252687634348822,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,2.0,1.702487740167114,1.0495406112107684,0.0,-100.0,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,4.0,3.859852912407327,1.0495406112107684,4.583720324787599,14.593008119689976,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,6.0,5.907492234901315,1.0495406112107684,7.0914931297140615,18.191552161901026,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,8.0,7.930855219042857,1.0495406112107684,9.529696061904442,19.121200773805526,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,10.0,9.944770711555863,1.0495406112107684,11.737138016256377,17.371380162563774,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,quadrature,12.0,11.954014576928511,1.0495406112107684,13.881023920003225,15.675199333360204,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,2.258657896756539,2.0,1.0495406112107684,2.523568126527646,11.728656657191044,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,4.135400282267809,4.0,1.0495406112107684,4.747879638632138,14.81064261156484,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,6.0911029784908965,6.0,1.0495406112107684,7.204576149097976,18.280320896543905,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,8.068552255180645,8.0,1.0495406112107684,9.607318502186434,19.07115673716781,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,10.054925931829667,10.0,1.0495406112107684,11.796646482548251,17.322062464975794,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,109,0.9730289094488749,21,21,fixed_kernel,12.045809872921815,12.0,1.0495406112107684,13.92758315851277,15.62180796013605,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,2.0,1.6727241359661553,1.0963548535744616,2.317781524101666,15.889076205083308,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,4.0,3.846817650349925,1.0963548535744616,4.900502915283019,22.512572882075467,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,6.0,5.898983474722041,1.0963548535744616,7.454321313992454,24.23868856654089,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,8.0,7.924519293625559,1.0963548535744616,9.660653140223996,20.75816425279995,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,10.0,9.939718609449853,1.0963548535744616,11.72074503303794,17.207450330379395,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,quadrature,12.0,11.949811966514106,1.0963548535744616,13.719000790232347,14.325006585269554,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,2.2807880140329306,2.0,1.0963548535744616,2.66930612087582,17.03438041819173,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,4.147528657520799,4.0,1.0963548535744616,5.100071850274748,22.966524680346282,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,6.099343732317132,6.0,1.0963548535744616,7.561568899508341,23.973483564201622,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,8.074775164978668,8.0,1.0963548535744616,9.739496361642031,20.616316400776974,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,10.059920176868019,10.0,1.0963548535744616,11.782023318864749,17.118457320929522,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,109,0.9730289094488749,15,15,fixed_kernel,12.049979002676986,12.0,1.0963548535744616,13.767424869933159,14.252687634348822,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,2.0,1.6639890963636526,1.109567612713563,2.331891605779636,16.594580288981795,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,4.0,3.8430274150488604,1.109567612713563,4.811730748932666,20.29326872331665,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,6.0,5.896512504253436,1.109567612713563,7.1280314047468325,18.80052341244721,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,8.0,7.922680083962568,1.109567612713563,9.221045575492765,15.26306969365956,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,10.0,9.938252347008357,1.109567612713563,11.202715031484539,12.02715031484539,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,quadrature,12.0,11.948592373698967,1.109567612713563,13.163946469640678,9.699553913672313,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,2.2871686180041197,2.0,1.109567612713563,2.702198509663974,18.14601199023213,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,4.15104086792492,4.0,1.109567612713563,4.9936771306459,20.299396935164562,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,6.101732564377341,6.0,1.109567612713563,7.2379375476158625,18.621022328507568,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,8.076579739418344,8.0,1.109567612713563,9.298916263988644,15.134333641313498,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,10.061368708440362,10.0,1.109567612713563,11.262834663887798,11.94137686694197,0.0,0.0
v,sphere0637v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,109,0.9730289094488749,8,15,fixed_kernel,12.05118833506401,12.0,1.109567612713563,13.214053018920445,9.649377733754077,0.0,0.0
